,instance,benchmark_name,class,width,ubound,abs_improvement,rel_improvement,solved,time,solver,solver_config,index,run,solver_version,wall,machine,stderr,error,solver_args,full_path,error_str
5959,BN_73.edge,networks,atmost5000,57.0,59.0,2,0.0351,1.0,152.269,tw-limprovement,jdrasil-b150-n1,5959,1,1.0,151.3784,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost5000/BN_73.edge/run1,
2144,BN_76.edge,networks,atmost5000,40.0,50.0,10,0.25,1.0,3657.37,tw-limprovement,jdrasil-b125-n1,2144,1,1.0,3656.8081,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/BN_76.edge/run1,
2159,mastermind_03_08_04-0000.edge,networks,atmost5000,28.0,30.0,2,0.0714,1.0,1612.31,tw-limprovement,jdrasil-b125-n1,2159,1,1.0,1611.4006,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0000.edge/run1,
2099,mastermind_03_08_04-0001.edge,networks,atmost5000,28.0,30.0,2,0.0714,1.0,1559.14,tw-limprovement,jdrasil-b125-n1,2099,1,1.0,1558.1846,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0001.edge/run1,
2109,mastermind_03_08_04-0002.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,247.464,tw-limprovement,jdrasil-b125-n1,2109,1,1.0,246.829,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0002.edge/run1,
2111,mastermind_03_08_04-0003.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,1854.6,tw-limprovement,jdrasil-b125-n1,2111,1,1.0,1853.8967,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0003.edge/run1,
12157,mastermind_03_08_04-0004.edge,networks,atmost5000,25.0,30.0,5,0.2,1.0,872.426,tw-limprovement,jdrasil-b75t1800-n1,12157,1,1.0,871.6544,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_04-0004.edge/run1,
2126,mastermind_03_08_04-0005.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,265.719,tw-limprovement,jdrasil-b125-n1,2126,1,1.0,264.8381,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0005.edge/run1,
9983,mastermind_03_08_04-0006.edge,networks,atmost5000,26.0,30.0,4,0.1538,1.0,489.12,tw-limprovement,tcs-b100-n1,9983,1,1.0,488.4756,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost5000/mastermind_03_08_04-0006.edge/run1,
2155,mastermind_03_08_04-0007.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,271.724,tw-limprovement,jdrasil-b125-n1,2155,1,1.0,270.858,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0007.edge/run1,
7313,mastermind_03_08_04-0008.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,38.2832,tw-limprovement,jdrasil-b50-n1,7313,1,1.0,37.5221,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost5000/mastermind_03_08_04-0008.edge/run1,
2103,mastermind_03_08_04-0009.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,245.265,tw-limprovement,jdrasil-b125-n1,2103,1,1.0,244.4554,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0009.edge/run1,
2133,mastermind_03_08_04-0010.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,252.689,tw-limprovement,jdrasil-b125-n1,2133,1,1.0,251.7564,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0010.edge/run1,
2148,mastermind_03_08_04-0011.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,265.342,tw-limprovement,jdrasil-b125-n1,2148,1,1.0,264.7534,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0011.edge/run1,
12089,mastermind_03_08_04-0012.edge,networks,atmost5000,28.0,30.0,2,0.0714,1.0,139.675,tw-limprovement,jdrasil-b75t1800-n1,12089,1,1.0,138.9351,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_04-0012.edge/run1,
10017,mastermind_03_08_04-0013.edge,networks,atmost5000,28.0,30.0,2,0.0714,1.0,610.541,tw-limprovement,tcs-b100-n1,10017,1,1.0,609.7902,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost5000/mastermind_03_08_04-0013.edge/run1,
2118,mastermind_03_08_04-0014.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,267.63,tw-limprovement,jdrasil-b125-n1,2118,1,1.0,266.743,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0014.edge/run1,
2101,mastermind_03_08_04-0015.edge,networks,atmost5000,28.0,30.0,2,0.0714,1.0,2767.6,tw-limprovement,jdrasil-b125-n1,2101,1,1.0,2766.9216,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0015.edge/run1,
20502,mastermind_03_08_05-0001.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,27.9459,tw-limprovement,htd-b150-n1,20502,1,1.0,27.2206,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost5000/mastermind_03_08_05-0001.edge/run1,
2147,mastermind_03_08_05-0002.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,933.842,tw-limprovement,jdrasil-b125-n1,2147,1,1.0,933.0298,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0002.edge/run1,
2098,mastermind_03_08_05-0003.edge,networks,atmost5000,36.0,37.0,1,0.0278,1.0,4374.3,tw-limprovement,jdrasil-b125-n1,2098,1,1.0,4373.4235,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0003.edge/run1,
2138,mastermind_03_08_05-0004.edge,networks,atmost5000,36.0,38.0,2,0.0556,1.0,427.072,tw-limprovement,jdrasil-b125-n1,2138,1,1.0,426.1736,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0004.edge/run1,
2127,mastermind_03_08_05-0008.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,1394.16,tw-limprovement,jdrasil-b125-n1,2127,1,1.0,1393.5389,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0008.edge/run1,
12106,mastermind_03_08_05-0009.edge,networks,atmost5000,36.0,38.0,2,0.0556,1.0,542.87,tw-limprovement,jdrasil-b75t1800-n1,12106,1,1.0,542.0437,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_05-0009.edge/run1,
12090,mastermind_03_08_05-0010.edge,networks,atmost5000,33.0,37.0,4,0.1212,1.0,637.324,tw-limprovement,jdrasil-b75t1800-n1,12090,1,1.0,636.5093,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_05-0010.edge/run1,
2106,mastermind_03_08_05-0011.edge,networks,atmost5000,35.0,37.0,2,0.0571,1.0,2876.16,tw-limprovement,jdrasil-b125-n1,2106,1,1.0,2875.3137,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0011.edge/run1,
2100,mastermind_03_08_05-0013.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,917.952,tw-limprovement,jdrasil-b125-n1,2100,1,1.0,917.2073,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0013.edge/run1,
10025,mastermind_03_08_05-0014.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,170.991,tw-limprovement,tcs-b100-n1,10025,1,1.0,170.2293,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost5000/mastermind_03_08_05-0014.edge/run1,
2107,mastermind_03_08_05-0015.edge,networks,atmost5000,36.0,38.0,2,0.0556,1.0,638.64,tw-limprovement,jdrasil-b125-n1,2107,1,1.0,637.693,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0015.edge/run1,
12120,mastermind_04_08_04-0000.edge,networks,atmost5000,30.0,36.0,6,0.2,1.0,781.576,tw-limprovement,jdrasil-b75t1800-n1,12120,1,1.0,780.5307,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_04_08_04-0000.edge/run1,
28404,mastermind_04_08_04-0001.edge,networks,atmost5000,30.0,36.0,6,0.2,1.0,794.229,tw-limprovement,jdrasil-b100-n1,28404,1,1.0,793.5493,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_04_08_04-0001.edge/run1,
2097,mastermind_04_08_04-0002.edge,networks,atmost5000,33.0,35.0,2,0.0606,1.0,2194.4,tw-limprovement,jdrasil-b125-n1,2097,1,1.0,2193.7792,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_04_08_04-0002.edge/run1,
22208,mastermind_04_08_04-0003.edge,networks,atmost5000,31.0,37.0,6,0.1935,1.0,110.646,tw-limprovement,jdrasil-b75-n1,22208,1,1.0,109.5501,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost5000/mastermind_04_08_04-0003.edge/run1,
12146,mastermind_04_08_04-0004.edge,networks,atmost5000,34.0,36.0,2,0.0588,1.0,196.923,tw-limprovement,jdrasil-b75t1800-n1,12146,1,1.0,196.0802,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_04_08_04-0004.edge/run1,
20548,mastermind_04_08_04-0005.edge,networks,atmost5000,32.0,36.0,4,0.125,1.0,25.4068,tw-limprovement,htd-b150-n1,20548,1,1.0,24.7355,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost5000/mastermind_04_08_04-0005.edge/run1,
20531,mastermind_04_08_04-0006.edge,networks,atmost5000,32.0,36.0,4,0.125,1.0,22.8622,tw-limprovement,htd-b150-n1,20531,1,1.0,22.2423,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost5000/mastermind_04_08_04-0006.edge/run1,
28428,mastermind_04_08_04-0007.edge,networks,atmost5000,30.0,36.0,6,0.2,1.0,796.056,tw-limprovement,jdrasil-b100-n1,28428,1,1.0,795.2427,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_04_08_04-0007.edge/run1,
28412,mastermind_04_08_04-0008.edge,networks,atmost5000,30.0,36.0,6,0.2,1.0,756.163,tw-limprovement,jdrasil-b100-n1,28412,1,1.0,755.3602,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_04_08_04-0008.edge/run1,
2146,mastermind_04_08_04-0009.edge,networks,atmost5000,29.0,36.0,7,0.2414,1.0,2132.36,tw-limprovement,jdrasil-b125-n1,2146,1,1.0,2131.3932,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_04_08_04-0009.edge/run1,
12118,mastermind_04_08_04-0010.edge,networks,atmost5000,30.0,36.0,6,0.2,1.0,781.268,tw-limprovement,jdrasil-b75t1800-n1,12118,1,1.0,780.443,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_04_08_04-0010.edge/run1,
12131,mastermind_04_08_04-0011.edge,networks,atmost5000,31.0,37.0,6,0.1935,1.0,803.022,tw-limprovement,jdrasil-b75t1800-n1,12131,1,1.0,802.0298,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_04_08_04-0011.edge/run1,
12148,mastermind_04_08_04-0012.edge,networks,atmost5000,31.0,36.0,5,0.1613,1.0,149.548,tw-limprovement,jdrasil-b75t1800-n1,12148,1,1.0,148.5488,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_04_08_04-0012.edge/run1,
12159,mastermind_04_08_04-0013.edge,networks,atmost5000,31.0,36.0,5,0.1613,1.0,148.261,tw-limprovement,jdrasil-b75t1800-n1,12159,1,1.0,147.4315,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_04_08_04-0013.edge/run1,
12083,mastermind_04_08_04-0014.edge,networks,atmost5000,30.0,36.0,6,0.2,1.0,798.834,tw-limprovement,jdrasil-b75t1800-n1,12083,1,1.0,797.991,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_04_08_04-0014.edge/run1,
12150,mastermind_04_08_04-0015.edge,networks,atmost5000,31.0,36.0,5,0.1613,1.0,140.423,tw-limprovement,jdrasil-b75t1800-n1,12150,1,1.0,139.677,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_04_08_04-0015.edge/run1,
12156,mastermind_10_08_03-0000.edge,networks,atmost5000,43.0,47.0,4,0.093,1.0,235.99,tw-limprovement,jdrasil-b75t1800-n1,12156,1,1.0,235.093,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_10_08_03-0000.edge/run1,
12124,mastermind_10_08_03-0001.edge,networks,atmost5000,43.0,47.0,4,0.093,1.0,226.041,tw-limprovement,jdrasil-b75t1800-n1,12124,1,1.0,225.2337,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_10_08_03-0001.edge/run1,
12160,mastermind_10_08_03-0002.edge,networks,atmost5000,42.0,47.0,5,0.119,1.0,775.685,tw-limprovement,jdrasil-b75t1800-n1,12160,1,1.0,774.9005,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_10_08_03-0002.edge/run1,
12152,mastermind_10_08_03-0003.edge,networks,atmost5000,44.0,47.0,3,0.0682,1.0,285.136,tw-limprovement,jdrasil-b75t1800-n1,12152,1,1.0,284.4631,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_10_08_03-0003.edge/run1,
12141,mastermind_10_08_03-0004.edge,networks,atmost5000,44.0,47.0,3,0.0682,1.0,937.112,tw-limprovement,jdrasil-b75t1800-n1,12141,1,1.0,936.2799,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_10_08_03-0004.edge/run1,
12158,mastermind_10_08_03-0005.edge,networks,atmost5000,43.0,47.0,4,0.093,1.0,1743.74,tw-limprovement,jdrasil-b75t1800-n1,12158,1,1.0,1742.9523,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_10_08_03-0005.edge/run1,
9998,mastermind_10_08_03-0006.edge,networks,atmost5000,44.0,46.0,2,0.0455,1.0,79.6666,tw-limprovement,tcs-b100-n1,9998,1,1.0,78.9039,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost5000/mastermind_10_08_03-0006.edge/run1,
12138,mastermind_10_08_03-0007.edge,networks,atmost5000,46.0,47.0,1,0.0217,1.0,116.418,tw-limprovement,jdrasil-b75t1800-n1,12138,1,1.0,115.5761,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_10_08_03-0007.edge/run1,
12098,mastermind_10_08_03-0008.edge,networks,atmost5000,46.0,47.0,1,0.0217,1.0,109.401,tw-limprovement,jdrasil-b75t1800-n1,12098,1,1.0,108.0286,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_10_08_03-0008.edge/run1,
12136,mastermind_10_08_03-0009.edge,networks,atmost5000,44.0,47.0,3,0.0682,1.0,140.991,tw-limprovement,jdrasil-b75t1800-n1,12136,1,1.0,140.2715,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_10_08_03-0009.edge/run1,
12147,mastermind_10_08_03-0011.edge,networks,atmost5000,43.0,47.0,4,0.093,1.0,213.535,tw-limprovement,jdrasil-b75t1800-n1,12147,1,1.0,212.6072,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_10_08_03-0011.edge/run1,
12154,mastermind_10_08_03-0012.edge,networks,atmost5000,43.0,47.0,4,0.093,1.0,486.165,tw-limprovement,jdrasil-b75t1800-n1,12154,1,1.0,485.3681,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_10_08_03-0012.edge/run1,
2104,mastermind_10_08_03-0014.edge,networks,atmost5000,45.0,46.0,1,0.0222,1.0,793.909,tw-limprovement,jdrasil-b125-n1,2104,1,1.0,793.2211,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_10_08_03-0014.edge/run1,
12084,mastermind_10_08_03-0015.edge,networks,atmost5000,43.0,47.0,4,0.093,1.0,272.845,tw-limprovement,jdrasil-b75t1800-n1,12084,1,1.0,271.9981,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_10_08_03-0015.edge/run1,
7161,blockmap_10_01-0000.edge,networks,beyond5000,44.0,45.0,1,0.0227,1.0,105.947,tw-limprovement,jdrasil-b50-n1,7161,1,1.0,105.3942,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/beyond5000/blockmap_10_01-0000.edge/run1,
7236,blockmap_10_01-0001.edge,networks,beyond5000,44.0,45.0,1,0.0227,1.0,97.8023,tw-limprovement,jdrasil-b50-n1,7236,1,1.0,97.1297,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/beyond5000/blockmap_10_01-0001.edge/run1,
9847,blockmap_10_01-0002.edge,networks,beyond5000,43.0,44.0,1,0.0233,1.0,3416.94,tw-limprovement,tcs-b100-n1,9847,1,1.0,3416.1817,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/beyond5000/blockmap_10_01-0002.edge/run1,
9925,blockmap_10_01-0004.edge,networks,beyond5000,43.0,44.0,1,0.0233,1.0,727.051,tw-limprovement,tcs-b100-n1,9925,1,1.0,726.2913,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/beyond5000/blockmap_10_01-0004.edge/run1,
7212,blockmap_10_01-0006.edge,networks,beyond5000,44.0,45.0,1,0.0227,1.0,88.5845,tw-limprovement,jdrasil-b50-n1,7212,1,1.0,87.8669,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/beyond5000/blockmap_10_01-0006.edge/run1,
9942,blockmap_10_01-0009.edge,networks,beyond5000,43.0,44.0,1,0.0233,1.0,1140.07,tw-limprovement,tcs-b100-n1,9942,1,1.0,1139.2637,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/beyond5000/blockmap_10_01-0009.edge/run1,
9826,blockmap_10_01-0012.edge,networks,beyond5000,43.0,44.0,1,0.0233,1.0,2459.73,tw-limprovement,tcs-b100-n1,9826,1,1.0,2458.9266,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/beyond5000/blockmap_10_01-0012.edge/run1,
